2590	P	86300	5192
2591	B	86333	4354
2592	B	86367	4556
2593	I	86400	46414
2594	B	86433	3073
2595	B	86467	2997
2596	P	86500	5477
2597	B	86533	3046
2598	B	86567	2736
2599	P	86600	6294
2600	B	86633	3062
2601	B	86667	2847
2602	P	86700	6161
2603	B	86733	4327
2604	B	86767	4127
2605	I	86800	46552
2606	B	86833	2890
2607	B	86867	2570
2608	P	86900	5613
2609	B	86933	3344
2610	B	86967	6185
2611	P	87000	72583
2612	B	87033	7447
2613	B	87067	7852
2614	P	87100	14769
2615	B	87133	7838
2616	B	87167	7572
2617	I	87200	65728
2618	B	87233	7991
2619	B	87267	8758
2620	P	87300	15579
2621	B	87333	8669
2622	B	87367	8702
2623	P	87400	16110
2624	B	87433	7766
2625	B	87467	8565
2626	P	87500	15421
2627	B	87533	7779
2628	B	87567	8131
2629	I	87600	66643
2630	B	87633	8046
2631	B	87667	8994
2632	P	87700	16342
2633	B	87733	8478
2634	B	87767	8667
2635	P	87800	17088
2636	B	87833	8446
2637	B	87867	8685
2638	P	87900	16018
2639	B	87933	7962
2640	B	87967	8413
2641	I	88000	67504
2642	B	88033	8410
2643	B	88067	9373
2644	P	88100	17178
2645	B	88133	8726
2646	B	88167	9095
2647	P	88200	17996
2648	B	88233	8457
2649	B	88267	9114
2650	P	88300	17449
2651	B	88333	8715
2652	B	88367	8867
2653	I	88400	68787
2654	B	88433	8654
2655	B	88467	9714
2656	P	88500	17632
2657	B	88533	8971
2658	B	88567	9564
2659	P	88600	18344
2660	B	88633	8692
2661	B	88667	9411
2662	P	88700	18222
2663	B	88733	8835
2664	B	88767	9052
2665	I	88800	70141
2666	B	88833	8765
2667	B	88867	9889
2668	P	88900	18529
2669	B	88933	9300
2670	B	88967	9803
2671	P	89000	19271
2672	B	89033	9185
2673	B	89067	9929
2674	P	89100	19016
2675	B	89133	9537
2676	B	89167	9994
2677	I	89200	71984
2678	B	89233	9306
2679	B	89267	10305
2680	P	89300	20233
2681	B	89333	9811
2682	B	89367	9911
2683	P	89400	20188
2684	B	89433	9362
2685	B	89467	10025
2686	P	89500	20147
2687	B	89533	9759
2688	B	89567	10192
2689	I	89600	74100
2690	B	89633	9646
2691	B	89667	10906
2692	P	89700	21446
2693	B	89733	10206
2694	B	89767	11061
2695	P	89800	21786
2696	B	89833	9460
2697	B	89867	10723
2698	P	89900	21770
2699	B	89933	9967
2700	B	89967	10708
2701	I	90000	75810
2702	B	90033	10325
2703	B	90067	11195
2704	P	90100	22351
2705	B	90133	10632
2706	B	90167	11524
2707	P	90200	22073
2708	B	90233	10266
2709	B	90267	10925
2710	P	90300	22130
2711	B	90333	10492
2712	B	90367	11492
2713	I	90400	77275
2714	B	90433	10739
2715	B	90467	11957
2716	P	90500	23716
2717	B	90533	11361
2718	B	90567	12339
2719	P	90600	24149
2720	B	90633	10987
2721	B	90667	11443
2722	P	90700	23868
2723	B	90733	11326
2724	B	90767	11744
2725	I	90800	79003
2726	B	90833	11096
2727	B	90867	12407
2728	P	90900	24443
2729	B	90933	12038
2730	B	90967	12895
2731	P	91000	24949
2732	B	91033	11553
2733	B	91067	12327
2734	P	91100	24324
2735	B	91133	11621
2736	B	91167	12224
2737	I	91200	81082
2738	B	91233	11724
2739	B	91267	12811
2740	P	91300	25250
2741	B	91333	12408
2742	B	91367	13212
2743	P	91400	26296
2744	B	91433	12043
2745	B	91467	12656
2746	P	91500	25088
2747	B	91533	12595
2748	B	91567	13303
2749	I	91600	82022
2750	B	91633	11692
2751	B	91667	13689
2752	P	91700	26497
2753	B	91733	12289
2754	B	91767	13150
2755	P	91800	26839
2756	B	91833	12112
2757	B	91867	12812
2758	P	91900	26306
2759	B	91933	12855
2760	B	91967	13223
2761	I	92000	83587
2762	B	92033	13199
2763	B	92067	14120
2764	P	92100	27421
2765	B	92133	13566
2766	B	92167	14402
2767	P	92200	27825
2768	B	92233	12693
2769	B	92267	13189
2770	P	92300	26787
2771	B	92333	13071
2772	B	92367	13599
2773	I	92400	84754
2774	B	92433	13158
2775	B	92467	14235
2776	P	92500	28248
2777	B	92533	13714
2778	B	92567	14390
2779	P	92600	28531
2780	B	92633	12957
2781	B	92667	14234
2782	P	92700	27670
2783	B	92733	13568
2784	B	92767	14482
2785	I	92800	85474
2786	B	92833	13719
2787	B	92867	14899
2788	P	92900	28774
2789	B	92933	13525
2790	B	92967	14923
2791	P	93000	29140
2792	B	93033	13615
2793	B	93067	14152
2794	P	93100	27987
2795	B	93133	13325
2796	B	93167	14423
2797	I	93200	86060
2798	B	93233	14038
2799	B	93267	15221
2800	P	93300	28741
2801	B	93333	14266
2802	B	93367	15323
2803	P	93400	29039
2804	B	93433	13482
2805	B	93467	14567
2806	P	93500	28432
2807	B	93533	14038
2808	B	93567	15040
2809	I	93600	87460
2810	B	93633	14450
2811	B	93667	15432
2812	P	93700	29007
2813	B	93733	14734
2814	B	93767	15494
2815	P	93800	29768
2816	B	93833	13564
2817	B	93867	15064
2818	P	93900	28633
2819	B	93933	15109
2820	B	93967	15615
2821	I	94000	87390
2822	B	94033	14080
2823	B	94067	15512
2824	P	94100	29650
2825	B	94133	13878
2826	B	94167	15288
2827	P	94200	29408
2828	B	94233	14040
2829	B	94267	14914
2830	P	94300	28617
2831	B	94333	14543
2832	B	94367	14944
2833	I	94400	87944
2834	B	94433	14663
2835	B	94467	16070
2836	P	94500	30034
2837	B	94533	14448
2838	B	94567	16371
2839	P	94600	30055
2840	B	94633	13864
2841	B	94667	14780
2842	P	94700	28843
2843	B	94733	14508
2844	B	94767	14960
2845	I	94800	87480
2846	B	94833	14452
2847	B	94867	15762
2848	P	94900	29607
2849	B	94933	15070
2850	B	94967	16828
2851	P	95000	38061
2852	B	95033	15472
2853	B	95067	15124
2854	P	95100	28254
2855	B	95133	14435
2856	B	95167	14983
2857	I	95200	86330
2858	B	95233	14117
2859	B	95267	15974
2860	P	95300	28372
2861	B	95333	14412
2862	B	95367	14686
2863	P	95400	28829
2864	B	95433	14022
2865	B	95467	14608
2866	P	95500	27837
2867	B	95533	14426
2868	B	95567	14908
2869	I	95600	85225
2870	B	95633	14594
2871	B	95667	15533
2872	P	95700	28184
2873	B	95733	14947
2874	B	95767	15393
2875	P	95800	30005
2876	B	95833	14016
2877	B	95867	15490
2878	P	95900	28883
2879	B	95933	15045
2880	B	95967	15502
2881	I	96000	85896
2882	B	96033	14738
2883	B	96067	15580
2884	P	96100	28714
2885	B	96133	14639
2886	B	96167	15773
2887	P	96200	29150
2888	B	96233	14256
2889	B	96267	15070
2890	P	96300	28335
2891	B	96333	15090
2892	B	96367	16246
2893	I	96400	85011
2894	B	96433	14618
2895	B	96467	15683
2896	P	96500	29435
2897	B	96533	14330
2898	B	96567	15233
2899	P	96600	29198
2900	B	96633	13942
2901	B	96667	14927
2902	P	96700	28576
2903	B	96733	14696
2904	B	96767	14834
2905	I	96800	84257
2906	B	96833	15158
2907	B	96867	15636
2908	P	96900	28025
2909	B	96933	14707
2910	B	96967	15664
2911	P	97000	29047
2912	B	97033	13815
2913	B	97067	14688
2914	P	97100	28173
2915	B	97133	14694
2916	B	97167	15270
2917	I	97200	83539
2918	B	97233	14670
2919	B	97267	15398
2920	P	97300	28194
2921	B	97333	14716
2922	B	97367	15017
2923	P	97400	28980
2924	B	97433	14049
2925	B	97467	15239
2926	P	97500	27038
2927	B	97533	14623
2928	B	97567	15017
2929	I	97600	82113
2930	B	97633	14408
2931	B	97667	15318
2932	P	97700	28277
2933	B	97733	14637
2934	B	97767	15034
2935	P	97800	28375
2936	B	97833	13860
2937	B	97867	14022
2938	P	97900	27425
2939	B	97933	14732
2940	B	97967	14839
2941	I	98000	80900
2942	B	98033	14556
2943	B	98067	15386
2944	P	98100	27276
2945	B	98133	15095
2946	B	98167	15177
2947	P	98200	27837
2948	B	98233	13557
2949	B	98267	14526
2950	P	98300	27119
2951	B	98333	15087
2952	B	98367	15039
2953	I	98400	80290
2954	B	98433	14458
2955	B	98467	15039
2956	P	98500	26570
2957	B	98533	14535
2958	B	98567	14975
2959	P	98600	28015
2960	B	98633	13865
2961	B	98667	14466
2962	P	98700	25709
2963	B	98733	14931
2964	B	98767	15395
2965	I	98800	79249
2966	B	98833	14466
2967	B	98867	15069
2968	P	98900	26962
2969	B	98933	14150
2970	B	98967	14480
2971	P	99000	27315
2972	B	99033	13667
2973	B	99067	14216
2974	P	99100	26037
2975	B	99133	14626
2976	B	99167	14154
2977	I	99200	78516
2978	B	99233	14204
2979	B	99267	15038
2980	P	99300	26360
2981	B	99333	14291
2982	B	99367	14822
2983	P	99400	27189
2984	B	99433	13509
2985	B	99467	13859
2986	P	99500	25975
2987	B	99533	14352
2988	B	99567	14257
2989	I	99600	77323
2990	B	99633	14467
2991	B	99667	14388
2992	P	99700	26388
2993	B	99733	13928
2994	B	99767	14200
2995	P	99800	27185
2996	B	99833	13492
2997	B	99867	14087
2998	P	99900	25386
2999	B	99933	14073
3000	B	99967	14591
3001	I	100000	76143
3002	B	100033	14217
3003	B	100067	14734
3004	P	100100	26344
3005	B	100133	13977
3006	B	100167	14566
3007	P	100200	26819
3008	B	100233	13611
3009	B	100267	13733
3010	P	100300	24917
3011	B	100333	14270
3012	B	100367	14133
3013	I	100400	75037
3014	B	100433	13786
3015	B	100467	14774
3016	P	100500	25411
3017	B	100533	13922
3018	B	100567	14105
3019	P	100600	26254
3020	B	100633	13275
3021	B	100667	13736
3022	P	100700	24819
3023	B	100733	14094
3024	B	100767	14181
3025	I	100800	74311
3026	B	100833	13781
3027	B	100867	14362
3028	P	100900	24549
3029	B	100933	13314
3030	B	100967	13590
3031	P	101000	25550
3032	B	101033	13118
3033	B	101067	13584
3034	P	101100	23885
3035	B	101133	13940
3036	B	101167	14145
3037	I	101200	73028
3038	B	101233	13404
3039	B	101267	14089
3040	P	101300	24934
3041	B	101333	12798
3042	B	101367	12776
3043	P	101400	24922
3044	B	101433	12763
3045	B	101467	13246
3046	P	101500	23573
3047	B	101533	13429
3048	B	101567	13532
3049	I	101600	71891
3050	B	101633	13480
3051	B	101667	14321
3052	P	101700	23798
3053	B	101733	13128
3054	B	101767	13232
3055	P	101800	24593
3056	B	101833	12346
3057	B	101867	12610
3058	P	101900	23488
3059	B	101933	13167
3060	B	101967	13301
3061	I	102000	70705
3062	B	102033	13360
3063	B	102067	13463
3064	P	102100	23605
3065	B	102133	12566
3066	B	102167	12829
3067	P	102200	24382
3068	B	102233	12297
3069	B	102267	12798
3070	P	102300	22586
3071	B	102333	12938
3072	B	102367	13241
3073	I	102400	69195
3074	B	102433	12902
3075	B	102467	13654
3076	P	102500	23278
3077	B	102533	12542
3078	B	102567	12732
3079	P	102600	23555
3080	B	102633	12429
3081	B	102667	12571
3082	P	102700	22479
3083	B	102733	12735
3084	B	102767	12631
3085	I	102800	67851
3086	B	102833	12586
3087	B	102867	13192
3088	P	102900	22712
3089	B	102933	12938
3090	B	102967	13205
3091	P	103000	28478
3092	B	103033	12391
3093	B	103067	12507
3094	P	103100	22467
3095	B	103133	12934
3096	B	103167	12849
3097	I	103200	66956
3098	B	103233	12666
3099	B	103267	13009
3100	P	103300	21653
3101	B	103333	11630
3102	B	103367	12140
3103	P	103400	22822
3104	B	103433	11856
3105	B	103467	12355
3106	P	103500	21378
3107	B	103533	12610
3108	B	103567	13046
3109	I	103600	65907
3110	B	103633	12483
3111	B	103667	13273
3112	P	103700	22536
3113	B	103733	11822
3114	B	103767	11553
3115	P	103800	22719
3116	B	103833	11743
3117	B	103867	12130
3118	P	103900	21372
3119	B	103933	12456
3120	B	103967	12448
3121	I	104000	65240
3122	B	104033	12391
3123	B	104067	12845
3124	P	104100	21432
3125	B	104133	11912
3126	B	104167	12174
3127	P	104200	22314
3128	B	104233	11348
3129	B	104267	11663
3130	P	104300	21007
3131	B	104333	12074
3132	B	104367	12391
3133	I	104400	64090
3134	B	104433	12145
3135	B	104467	12771
3136	P	104500	21252
3137	B	104533	11491
3138	B	104567	11560
3139	P	104600	21836
3140	B	104633	11473
3141	B	104667	11883
3142	P	104700	20832
3143	B	104733	11665
3144	B	104767	12127
3145	I	104800	62935
3146	B	104833	12050
3147	B	104867	12474
3148	P	104900	20921
3149	B	104933	11089
3150	B	104967	11395
3151	P	105000	21086
3152	B	105033	11385
3153	B	105067	11854
3154	P	105100	20172
3155	B	105133	11528
3156	B	105167	11410
3157	I	105200	61750
3158	B	105233	11498
3159	B	105267	12256
3160	P	105300	20051
3161	B	105333	11561
3162	B	105367	11724
3163	P	105400	20237
3164	B	105433	11144
3165	B	105467	11401
3166	P	105500	19218
3167	B	105533	11543
3168	B	105567	11872
3169	I	105600	60782
3170	B	105633	11687
3171	B	105667	12119
3172	P	105700	19340
3173	B	105733	10628
3174	B	105767	10993
3175	P	105800	19643
3176	B	105833	10946
3177	B	105867	11434
3178	P	105900	18678
3179	B	105933	11665
3180	B	105967	11672
3181	I	106000	59681
3182	B	106033	11254
3183	B	106067	11824
3184	P	106100	19579
3185	B	106133	10514
3186	B	106167	10652
3187	P	106200	19111
3188	B	106233	10752
3189	B	106267	11187
3190	P	106300	18658
3191	B	106333	11080
3192	B	106367	10855
3193	I	106400	58721
3194	B	106433	14869
3195	B	106467	35267
3196	P	106500	67755
3197	B	106533	3386
3198	B	106567	3490
3199	P	106600	15224
3200	B	106633	2035
3201	B	106667	1366
3202	P	106700	5719
3203	B	106733	2874
3204	B	106767	2893
3205	I	106800	68271
3206	B	106833	1804
3207	B	106867	1475
3208	P	106900	5223
3209	B	106933	1343
3210	B	106967	1013
3211	P	107000	3237
3212	B	107033	1265
3213	B	107067	1210
3214	P	107100	3233
3215	B	107133	2714
3216	B	107167	2873
3217	I	107200	68488
3218	B	107233	1538
3219	B	107267	862
3220	P	107300	4655
3221	B	107333	1367
3222	B	107367	1059
3223	P	107400	3144
3224	B	107433	1406
3225	B	107467	1458
3226	P	107500	3549
3227	B	107533	2646
3228	B	107567	2742
3229	I	107600	68434
3230	B	107633	1723
3231	B	107667	847
3232	P	107700	4671
3233	B	107733	1388
3234	B	107767	1129
3235	P	107800	3173
3236	B	107833	1268
3237	B	107867	1339
3238	P	107900	3345
3239	B	107933	2549
3240	B	107967	2669
3241	I	108000	68372
3242	B	108033	1631
3243	B	108067	1555
3244	P	108100	4499
3245	B	108133	1521
3246	B	108167	1513
3247	P	108200	3407
3248	B	108233	966
3249	B	108267	714
3250	P	108300	2665
3251	B	108333	2884
3252	B	108367	3005
3253	I	108400	68596
3254	B	108433	1801
3255	B	108467	1673
3256	P	108500	5054
3257	B	108533	1146
3258	B	108567	1244
3259	P	108600	2988
3260	B	108633	1071
3261	B	108667	1051
3262	P	108700	2624
3263	B	108733	2799
3264	B	108767	2888
3265	I	108800	68562
3266	B	108833	1944
3267	B	108867	1866
3268	P	108900	4996
3269	B	108933	1028
3270	B	108967	1055
3271	P	109000	2611
3272	B	109033	999
3273	B	109067	750
3274	P	109100	2771
3275	B	109133	2831
3276	B	109167	2931
3277	I	109200	68426
3278	B	109233	1766
3279	B	109267	1790
3280	P	109300	4939
3281	B	109333	1012
3282	B	109367	1138
3283	P	109400	2573
3284	B	109433	1002
3285	B	109467	917
3286	P	109500	2681
3287	B	109533	2885
3288	B	109567	2899
3289	I	109600	68192
3290	B	109633	1654
3291	B	109667	837
3292	P	109700	4597
3293	B	109733	1120
3294	B	109767	1130
3295	P	109800	3236
3296	B	109833	1114
3297	B	109867	1229
3298	P	109900	2996
3299	B	109933	2685
3300	B	109967	2876
3301	I	110000	68269
3302	B	110033	1762
3303	B	110067	858
3304	P	110100	4632
3305	B	110133	1127
3306	B	110167	1135
3307	P	110200	3032
3308	B	110233	876
3309	B	110267	865
3310	P	110300	2584
3311	B	110333	2995
3312	B	110367	3006
3313	I	110400	68333
3314	B	110433	1560
3315	B	110467	1404
3316	P	110500	4507
3317	B	110533	1315
3318	B	110567	1044
3319	P	110600	3107
3320	B	110633	873
3321	B	110667	883
3322	P	110700	2580
3323	B	110733	2964
3324	B	110767	2965
3325	I	110800	68408
3326	B	110833	1557
3327	B	110867	926
3328	P	110900	4480
3329	B	110933	1057
3330	B	110967	1013
3331	P	111000	2966
3332	B	111033	1179
3333	B	111067	1275
3334	P	111100	3012
3335	B	111133	2538
3336	B	111167	2780
3337	I	111200	68476
3338	B	111233	1402
3339	B	111267	1374
3340	P	111300	4759
3341	B	111333	1309
3342	B	111367	803
3343	P	111400	3109
3344	B	111433	934
3345	B	111467	710
3346	P	111500	2538
3347	B	111533	2871
3348	B	111567	2876
3349	I	111600	68312
3350	B	111633	1312
3351	B	111667	1301
3352	P	111700	4735
3353	B	111733	1376
3354	B	111767	1101
3355	P	111800	3029
3356	B	111833	941
3357	B	111867	946
3358	P	111900	2601
3359	B	111933	2922
3360	B	111967	2918
3361	I	112000	68074
3362	B	112033	1788
3363	B	112067	1830
3364	P	112100	5017
3365	B	112133	1070
3366	B	112167	1234
3367	P	112200	2916
3368	B	112233	847
3369	B	112267	933
3370	P	112300	2345
3371	B	112333	3047
3372	B	112367	3022
3373	I	112400	68196
3374	B	112433	1976
3375	B	112467	2008
3376	P	112500	5023
3377	B	112533	1127
3378	B	112567	1262
3379	P	112600	3098
3380	B	112633	875
3381	B	112667	970
3382	P	112700	2581
3383	B	112733	2691
3384	B	112767	2931
3385	I	112800	68325
3386	B	112833	1736
3387	B	112867	803
3388	P	112900	4517
3389	B	112933	1230
3390	B	112967	807
3391	P	113000	2928
3392	B	113033	973
3393	B	113067	766
3394	P	113100	2432
3395	B	113133	3131
3396	B	113167	3184
3397	I	113200	68270
3398	B	113233	1698
3399	B	113267	970
3400	P	113300	4433
3401	B	113333	1084
3402	B	113367	1039
3403	P	113400	3167
3404	B	113433	1152
3405	B	113467	1248
3406	P	113500	2859
3407	B	113533	2548
3408	B	113567	2649
3409	I	113600	68227
3410	B	113633	1800
3411	B	113667	1772
3412	P	113700	4528
3413	B	113733	1091
3414	B	113767	795
3415	P	113800	3261
3416	B	113833	1008
3417	B	113867	1068
3418	P	113900	2705
3419	B	113933	2876
3420	B	113967	2870
3421	I	114000	68164
3422	B	114033	1614
3423	B	114067	822
3424	P	114100	4577
3425	B	114133	1110
3426	B	114167	1076
3427	P	114200	3099
3428	B	114233	1347
3429	B	114267	1362
3430	P	114300	3543
3431	B	114333	2579
3432	B	114367	2742
3433	I	114400	68062
3434	B	114433	2680
3435	B	114467	2815
3436	P	114500	5617
3437	B	114533	1097
3438	B	114567	1057
3439	P	114600	2800
3440	B	114633	1123
3441	B	114667	1169
3442	P	114700	3040
3443	B	114733	2591
3444	B	114767	2736
3445	I	114800	68286
3446	B	114833	1510
3447	B	114867	1071
3448	P	114900	4507
3449	B	114933	1257
3450	B	114967	1133
3451	P	115000	3022
3452	B	115033	886
3453	B	115067	708
3454	P	115100	2724
3455	B	115133	2686
3456	B	115167	2767
3457	I	115200	68166
3458	B	115233	1443
3459	B	115267	1427
3460	P	115300	4114
3461	B	115333	1228
3462	B	115367	1083
3463	P	115400	3020
3464	B	115433	943
3465	B	115467	727
3466	P	115500	2593
3467	B	115533	2725
3468	B	115567	2862
3469	I	115600	68215
3470	B	115633	1912
3471	B	115667	1915
3472	P	115700	5077
3473	B	115733	994
3474	B	115767	961
3475	P	115800	2124
3476	B	115833	878
3477	B	115867	718
3478	P	115900	2487
3479	B	115933	2725
3480	B	115967	2861
3481	I	116000	68221
3482	B	116033	1620
3483	B	116067	1475
3484	P	116100	4719
3485	B	116133	1153
3486	B	116167	758
3487	P	116200	2903
3488	B	116233	1025
3489	B	116267	1085
3490	P	116300	2847
3491	B	116333	2579
3492	B	116367	2764
3493	I	116400	68066
3494	B	116433	1551
3495	B	116467	817
3496	P	116500	4358
3497	B	116533	1104
3498	B	116567	1018
3499	P	116600	2706
3500	B	116633	1252
3501	B	116667	1293
3502	P	116700	3238
3503	B	116733	2536
3504	B	116767	2705
3505	I	116800	68033
3506	B	116833	1595
3507	B	116867	800
3508	P	116900	4308
3509	B	116933	1235
3510	B	116967	1069
3511	P	117000	2782
3512	B	117033	935
3513	B	117067	834
3514	P	117100	2336
3515	B	117133	3114
3516	B	117167	3097
3517	I	117200	67857
3518	B	117233	1702
3519	B	117267	861
3520	P	117300	4413
3521	B	117333	1173
3522	B	117367	1023
3523	P	117400	2902
3524	B	117433	1008
3525	B	117467	1061
3526	P	117500	2640
3527	B	117533	2768
3528	B	117567	2974
3529	I	117600	67979
3530	B	117633	1769
3531	B	117667	793
3532	P	117700	4485
3533	B	117733	1167
3534	B	117767	1172
3535	P	117800	2782
3536	B	117833	836
3537	B	117867	720
3538	P	117900	2313
3539	B	117933	2928
3540	B	117967	2959
3541	I	118000	68049
3542	B	118033	1923
3543	B	118067	1887
3544	P	118100	4876
3545	B	118133	900
3546	B	118167	904
3547	P	118200	2020
3548	B	118233	1120
3549	B	118267	1271
3550	P	118300	2743
3551	B	118333	2569
3552	B	118367	2803
3553	I	118400	67931
3554	B	118433	1356
3555	B	118467	1348
3556	P	118500	4576
3557	B	118533	1271
3558	B	118567	754
3559	P	118600	2968
3560	B	118633	940
3561	B	118667	721
3562	P	118700	2554
3563	B	118733	2812
3564	B	118767	2925
3565	I	118800	67799
3566	B	118833	1411
3567	B	118867	819
3568	P	118900	4487
3569	B	118933	1058
3570	B	118967	1019
3571	P	119000	2799
3572	B	119033	907
3573	B	119067	909
3574	P	119100	2603
3575	B	119133	2880
3576	B	119167	2904
3577	I	119200	67696
3578	B	119233	1513
3579	B	119267	767
3580	P	119300	4468
3581	B	119333	1327
3582	B	119367	1022
3583	P	119400	2981
3584	B	119433	1038
3585	B	119467	1017
3586	P	119500	2590
3587	B	119533	3032
3588	B	119567	3053
3589	I	119600	67623
3590	B	119633	1634
3591	B	119667	809
3592	P	119700	4452
3593	B	119733	1408
3594	B	119767	1351
3595	P	119800	3299
3596	B	119833	846
3597	B	119867	781
3598	P	119900	2523
3599	B	119933	3079
3600	B	119967	3092
3601	I	120000	67634
3602	B	120033	1869
3603	B	120067	1901
3604	P	120100	4250
3605	B	120133	1005
3606	B	120167	965
3607	P	120200	2537
3608	B	120233	1061
3609	B	120267	1056
3610	P	120300	2698
3611	B	120333	2920
3612	B	120367	3074
3613	I	120400	67895
3614	B	120433	1544
3615	B	120467	843
3616	P	120500	4148
3617	B	120533	1117
3618	B	120567	1075
3619	P	120600	2917
3620	B	120633	1107
3621	B	120667	1162
3622	P	120700	2920
3623	B	120733	2530
3624	B	120767	2709
3625	I	120800	67860
3626	B	120833	1553
3627	B	120867	1540
3628	P	120900	4243
3629	B	120933	984
3630	B	120967	722
3631	P	121000	2669
3632	B	121033	813
3633	B	121067	699
3634	P	121100	2007
3635	B	121133	2887
3636	B	121167	2895
3637	I	121200	67624
3638	B	121233	1417
3639	B	121267	805
3640	P	121300	4196
3641	B	121333	1509
3642	B	121367	1520
3643	P	121400	3457
3644	B	121433	7196
3645	B	121467	38263
3646	P	121500	76340
3647	B	121533	7132
3648	B	121567	7403
3649	I	121600	72631
3650	B	121633	3167
3651	B	121667	1936
3652	P	121700	7995
3653	B	121733	2706
3654	B	121767	2155
3655	P	121800	7462
3656	B	121833	2782
3657	B	121867	2500
3658	P	121900	7420
3659	B	121933	5427
3660	B	121967	5365
3661	I	122000	69337
3662	B	122033	4726
3663	B	122067	4697
3664	P	122100	8771
3665	B	122133	5854
3666	B	122167	6252
3667	P	122200	9403
3668	B	122233	5698
3669	B	122267	5571
3670	P	122300	9674
3671	B	122333	7030
3672	B	122367	7028
3673	I	122400	66379
3674	B	122433	6270
3675	B	122467	6864
3676	P	122500	10635
3677	B	122533	7387
3678	B	122567	6572
3679	P	122600	11545
3680	B	122633	6357
3681	B	122667	6691
3682	P	122700	10340
3683	B	122733	5820
3684	B	122767	6131
3685	I	122800	63377
3686	B	122833	6398
3687	B	122867	7123
3688	P	122900	11858
3689	B	122933	7070
3690	B	122967	7514
3691	P	123000	11691
3692	B	123033	7080
3693	B	123067	7286
3694	P	123100	11362
3695	B	123133	6468
3696	B	123167	6094
3697	I	123200	62818
3698	B	123233	6593
3699	B	123267	7031
3700	P	123300	11077
3701	B	123333	6894
3702	B	123367	7428
3703	P	123400	11134
3704	B	123433	6653
3705	B	123467	7260
3706	P	123500	11598
3707	B	123533	6133
3708	B	123567	6032
3709	I	123600	63064
3710	B	123633	6427
3711	B	123667	6899
3712	P	123700	11072
3713	B	123733	6893
3714	B	123767	7223
3715	P	123800	11424
3716	B	123833	6551
3717	B	123867	7047
3718	P	123900	11422
3719	B	123933	6429
3720	B	123967	5112
3721	I	124000	62215
3722	B	124033	6260
3723	B	124067	6048
3724	P	124100	11140
3725	B	124133	6281
3726	B	124167	6207
3727	P	124200	11115
3728	B	124233	6515
3729	B	124267	6367
3730	P	124300	11047
3731	B	124333	5533
3732	B	124367	5708
3733	I	124400	60878
3734	B	124433	5696
3735	B	124467	6209
3736	P	124500	10914
3737	B	124533	6472
3738	B	124567	6349
3739	P	124600	11457
3740	B	124633	6496
3741	B	124667	6338
3742	P	124700	11266
3743	B	124733	5644
3744	B	124767	5884
3745	I	124800	60808
3746	B	124833	5888
3747	B	124867	6627
3748	P	124900	10905
3749	B	124933	6328
3750	B	124967	6817
3751	P	125000	11491
3752	B	125033	6473
3753	B	125067	6661
3754	P	125100	10790
3755	B	125133	5591
3756	B	125167	5635
3757	I	125200	59937
3758	B	125233	5970
3759	B	125267	6627
3760	P	125300	11300
3761	B	125333	6796
3762	B	125367	6797
3763	P	125400	11136
3764	B	125433	6685
3765	B	125467	6640
3766	P	125500	11127
3767	B	125533	5922
3768	B	125567	5706
3769	I	125600	59105
3770	B	125633	6046
3771	B	125667	6501
3772	P	125700	11143
3773	B	125733	6358
3774	B	125767	6766
3775	P	125800	11966
3776	B	125833	6614
3777	B	125867	6831
3778	P	125900	11716
3779	B	125933	5961
3780	B	125967	5815
3781	I	126000	59413
3782	B	126033	5989
3783	B	126067	6444
3784	P	126100	10827
3785	B	126133	6305
3786	B	126167	6688
3787	P	126200	11845
3788	B	126233	6440
3789	B	126267	6841
3790	P	126300	11161
3791	B	126333	5754
3792	B	126367	5781
3793	I	126400	59488
3794	B	126433	5899
3795	B	126467	6476
3796	P	126500	11111
3797	B	126533	6529
3798	B	126567	6672
3799	P	126600	11791
3800	B	126633	6531
3801	B	126667	6808
3802	P	126700	11562
3803	B	126733	5869
3804	B	126767	5842
3805	I	126800	59069
3806	B	126833	6035
3807	B	126867	6674
3808	P	126900	11248
3809	B	126933	6603
3810	B	126967	6716
3811	P	127000	11000
3812	B	127033	6598
3813	B	127067	6704
3814	P	127100	11029
3815	B	127133	5937
3816	B	127167	5843
3817	I	127200	58368
3818	B	127233	6132
3819	B	127267	6630
3820	P	127300	11251
3821	B	127333	6485
3822	B	127367	6668
3823	P	127400	11374
3824	B	127433	6505
3825	B	127467	6670
3826	P	127500	11036
3827	B	127533	5889
3828	B	127567	5730
3829	I	127600	57906
3830	B	127633	6091
3831	B	127667	6407
3832	P	127700	11513
3833	B	127733	6637
3834	B	127767	6784
3835	P	127800	11583
3836	B	127833	6608
3837	B	127867	6662
3838	P	127900	11207
3839	B	127933	5867
3840	B	127967	5804
3841	I	128000	57783
3842	B	128033	5980
3843	B	128067	6502
3844	P	128100	10874
3845	B	128133	6445
3846	B	128167	6739
3847	P	128200	11252
3848	B	128233	6397
3849	B	128267	6585
3850	P	128300	11413
3851	B	128333	5801
3852	B	128367	5684
3853	I	128400	57288
3854	B	128433	5834
3855	B	128467	6276
3856	P	128500	11156
3857	B	128533	6346
3858	B	128567	6442
3859	P	128600	11788
3860	B	128633	6461
3861	B	128667	6801
3862	P	128700	11390
3863	B	128733	5846
3864	B	128767	5573
3865	I	128800	56723
3866	B	128833	5769
3867	B	128867	6273
